,rating,employee_type,review,pros,cons,date,job title
7468,1.0,"Former Employee, more than 3 years",Disgusting company,good pay per the distribution center,10 hour shifts with 2 paid breaks of 10 mins and 20 mins.,2021-08-26, Anonymous Employee
7469,3.0,Former Employee,Stocking TA,the pay is ok for starting,the work is very hard if your settting,2021-08-03, Stocking TA
7470,4.0,"Current Employee, more than 1 year","It was a nice and fun environment, kept you busy 24/7 although there tends to dull moments as well",Management is usually laid back and flexible,The most time/customer oriented department of Walmart m,2021-05-15, E-Commerce Specialist
7471,3.0,"Former Employee, less than 1 year",Eh,It was a good job with some good people and management was willing to work with your hours. More often than not it was fun working there.,Some nights a lot of employees just wouldnt show up and they expected all of the same work to get done with half the staff or lower. That didnt happen all of the time but the times it did were headaches.,2021-06-15, Overnight Stocker
7472,2.0,"Current Employee, less than 1 year",i iuu,good starting pay good customer service and good hrs long,long hrs is he she when you could do we me you are,2021-07-28, Walmart Cashier
7473,1.0,Former Employee,Horrible company,Great pay and benefits to have,The customers and managers don’t care about the workers,2021-08-29, Sales Associate/Cashier
7474,1.0,Former Employee,Terrible place to work,NONE!! In the time I worked there I found no pros in my work experience!!,Management cares nothing about their employees!!!,2021-08-09, Store Associate
7475,4.0,Former Employee,Great place,Great for my schedule while at college. Also pay is good if in a small college town.,When I came back from my ELOA I couldn't get my same position when I left.,2021-05-16, Associate
7476,4.0,Current Employee,Great company for people just starting out,Good bosses who take care of employees,System outages and more make it hard to complete job,2021-05-29, Personal Shopper
7477,4.0,"Current Employee, less than 1 year","Thankless work, but overall ok","Flexible scheduling, good lunch, good associates to work with",Tough environment (100 degrees+) and poor management at times,2021-05-29, Cart Pusher
7478,4.0,"Former Employee, more than 1 year",College Job,"I really enjoyed my time working at Walmart. It paid the bills through college and since it was a smaller location, we were all close.",The hours were sometimes draining!,2021-05-18, Sales Associate
7479,5.0,Former Employee,Very caring,The management was very caring and great listeners.,Incredibly low wages. Not conducive to life.,2021-05-30, Associate
7480,1.0,Former Employee,Review,"Pay, customer service, always staying busy, employee discounts, holiday pay if not salaried, usually set hours, having a good team","Hours, pay, no set schedule, friends working together, management, if salaried not getting holiday pay, no overtime pay If salaried, getting yelled at for things not in your control.",2021-08-01, Assistant Manager
7481,4.0,"Current Employee, more than 8 years",IT,"Benefits , remote work, size and scale","HR, management, locations, hiring process",2021-06-01, Director
7482,5.0,"Current Employee, more than 8 years",Great company to work for,"Pto benefits, bonuses, insurance, 401k, incentives",Hours can be many depending on the workload,2021-06-02, Area Manager
7483,5.0,"Current Employee, less than 1 year",Asset Protection Associate,"Fun, Good Environment, No Scheduled breaks, No Quota, Watch Cameras, Hidden from pesky customers, Office.",Responsibilities don't really match the base pay rate. Meaning you have a lot of work and the compensation doesn't reflect that.,2021-04-25, Asset Protection Associate
7484,5.0,"Current Employee, more than 3 years","Great company, even better store.",Discounts and big bonus opportunities,Stressfull and never ending business,2021-06-03, People Lead
7485,4.0,Current Employee,walmart,i think easy schedule to work,i think to many managers,2021-06-03, Retail Sales Associate
7486,5.0,Current Employee,Good job,Good pay and get to work with teams,"Lot of work, heavy,hard,difficult , long hours",2021-06-03, Sales Associate
7487,4.0,Former Employee,Good company to work for,"Flexible hours, advancement opportunity, work culture","Pay, call in policy, point system, managment",2021-06-04, Customer Service Manager (CSM)
7488,4.0,Current Employee,Good beginning career,"Works with schedule always
Pays well",Overtime is hard to come by if you’re not management,2021-06-04, OverNight Team Lead
7489,5.0,Former Employee,"Walmart Stores, Inc.",Excellent opportunity for growth within the company.,A bit unstable due to restructures.,2021-06-04, Director of Supply Chain and Operations
7490,3.0,Current Employee,Good company but slow to make change,Impacting the lives of many customers.,Red tape and having to get sign off from various people who don’t know the details.,2021-07-22, Senior Director
7491,2.0,Former Employee,Okay.,Hours were flexible with school.,Pay was not great but better than nothing.,2021-08-05, Overnight Stocker
7492,3.0,Current Employee,Good,Great coworkers and customers that shop.,Long hours at times for events,2021-08-06, Retail Store Manager
7493,4.0,Current Employee,Amazing,"Fun, dynamic, professional, and a learning experience",I didn't have any cons about my experiences,2021-06-05, E-Commerce Associate
7494,4.0,Current Employee,Amazing,"Fun, dynamic, professional, and a learning experience",I didn't have any cons about my experiences,2021-06-05, E-Commerce Associate
7495,5.0,Current Employee,Great place,Everything is very good place,Nothing to worry about here to be honest,2021-06-06, Sales Associate
7496,2.0,"Former Employee, more than 1 year",Could have been better with care toward associates.,"Repetitive work, scanning backroom for items that needed to go out to the floor, and running carts, sometimes you’d get set in different departments but it’d only take a few shifts to learn and was overall pretty nice work, but the cons outweighed the ease/steadiness of the job. Hours worked was pretty consistent (40-hour work weeks) but the days you were scheduled for were not (shifting schedules around happened a lot, and they often didn’t care about how many days it’d leave you working in a row...). If you were fulltime, you were eligible for health insurance coverage. Regardless if you were fulltime or parttime, you got a discount card for 10% that you can use in the store, and the pay ($11) was decent when you’re not overworked and working pretty much more than one persons job.","Management/supervisors could care less about your health and schedule. Attempts to inform them that you couldn’t work a certain amount of days in a row without getting sick went through one ear and out the other. They could rework the schedules to make it so you’re working 6-7 days in a row without reprieve, have two days off, then rework it again to the same thing, which is physically and mentally draining. They also didn’t care to hire new people often enough to replenish the people that left or get fired - so you’d often work an area by yourself with an area that’s too big to work by yourself and be finished by the end of the day, and you’d basically be working two or three peoples jobs. As fun/repetitive as the work was, it wasn’t worth it when the management didn’t care about your health, physical AND mental.",2021-05-13, Cap I Associate
